comment_id,parent_post_id,tech_tag,label,compound
o4x9trg,1r2h8bb,AI,Positive,0.4019
o4wwrnn,1r2h8bb,AI,Neutral,0.0
o4xfbo0,1r2h8bb,AI,Negative,-0.8122
o4xhwfo,1r2h8bb,AI,Neutral,0.0
o4x79g5,1r2h8bb,AI,Positive,0.7143
o4zh70k,1r2h8bb,AI,Negative,-0.3818
o4xlcr7,1r2h8bb,AI,Negative,-0.9361
o4yuaqx,1r2h8bb,AI,Neutral,0.0
o4zwzi3,1r2h8bb,AI,Negative,-0.9349
o50o0ci,1r2h8bb,AI,Negative,-0.802
o5272ra,1r2h8bb,AI,Negative,-0.5267
o52g4ej,1r2h8bb,AI,Negative,-0.0772
o53aa2c,1r2h8bb,AI,Negative,-0.8087
o53cx4e,1r2h8bb,AI,Neutral,0.0
lfkpkzr,1effad9,AI,Positive,0.4215
lfkqjl4,1effad9,AI,Neutral,0.0
lfkt2bz,1effad9,AI,Neutral,0.0
lfkztat,1effad9,AI,Neutral,0.0
lfkphpw,1effad9,AI,Positive,0.3612
lfl9ju6,1effad9,AI,Negative,-0.6124
lfkr230,1effad9,AI,Positive,0.541
lfkv0mv,1effad9,AI,Neutral,0.0258
lfkv96d,1effad9,AI,Negative,-0.3412
lfkvotv,1effad9,AI,Positive,0.4926
lfl5a4x,1effad9,AI,Neutral,0.0
lfl9zb4,1effad9,AI,Positive,0.4215
lfkw4lu,1effad9,AI,Positive,0.3612
lfkxgwv,1effad9,AI,Neutral,0.0
lfkzmmj,1effad9,AI,Negative,-0.296
lfl1t3r,1effad9,AI,Negative,-0.1862
lfl2qsp,1effad9,AI,Positive,0.3612
lfl0tzm,1effad9,AI,Neutral,-0.0258
lfl88dp,1effad9,AI,Neutral,0.0
lfl9hsq,1effad9,AI,Negative,-0.4404
o0p0189,1qi5mss,AI,Positive,0.4404
o0ovxb7,1qi5mss,AI,Neutral,0.0
o0ovmr5,1qi5mss,AI,Neutral,0.0
o0p38h3,1qi5mss,AI,Negative,-0.9681
o0p1h8i,1qi5mss,AI,Neutral,0.0
o0p1jqz,1qi5mss,AI,Positive,0.5859
o0p6yzj,1qi5mss,AI,Neutral,0.0
o0p0usr,1qi5mss,AI,Neutral,0.0
o0owcez,1qi5mss,AI,Neutral,0.0
o0oy5cw,1qi5mss,AI,Neutral,0.0
o0p4clo,1qi5mss,AI,Neutral,0.0
o0p2p4n,1qi5mss,AI,Negative,-0.3313
o0pcopn,1qi5mss,AI,Neutral,0.0
o0ozsil,1qi5mss,AI,Positive,0.1531
o0p57mp,1qi5mss,AI,Neutral,0.0
o0sh9wy,1qi5mss,AI,Neutral,0.0
o0tf7gi,1qi5mss,AI,Negative,-0.296
o0ow1k8,1qi5mss,AI,Neutral,0.0
o0oxgfh,1qi5mss,AI,Positive,0.3612
o0p3nr0,1qi5mss,AI,Negative,-0.34
mgx3l2m,1j7i5cg,AI,Negative,-0.296
mgx97et,1j7i5cg,AI,Neutral,0.0
mgxbx07,1j7i5cg,AI,Neutral,0.0
mgx4h5k,1j7i5cg,AI,Neutral,0.0
mgxcswb,1j7i5cg,AI,Negative,-0.628
mgx4luo,1j7i5cg,AI,Neutral,0.0
mgx7qbn,1j7i5cg,AI,Neutral,0.0
mgxelq5,1j7i5cg,AI,Neutral,0.0
mgxj6qc,1j7i5cg,AI,Neutral,0.0
mgxat0c,1j7i5cg,AI,Neutral,0.0
mgx5ewr,1j7i5cg,AI,Neutral,0.0
mgx8e1j,1j7i5cg,AI,Positive,0.4939
mgxgxj6,1j7i5cg,AI,Neutral,0.0
mgx8oo1,1j7i5cg,AI,Negative,-0.1801
mgxaiwb,1j7i5cg,AI,Neutral,0.0
mgxix7a,1j7i5cg,AI,Negative,-0.8415
mgxob05,1j7i5cg,AI,Positive,0.3182
mgx8zns,1j7i5cg,AI,Negative,-0.5423
mgxd9e0,1j7i5cg,AI,Neutral,0.0
mgxhn2y,1j7i5cg,AI,Neutral,0.0
mbj91hm,1ik12q3,AM_3Dprinting,Positive,0.765
mu0rsr3,1kudvx8,AM_3Dprinting,Neutral,0.0
mu0vecp,1kudvx8,AM_3Dprinting,Positive,0.7133
mu0toc2,1kudvx8,AM_3Dprinting,Positive,0.8858
mu0w1ib,1kudvx8,AM_3Dprinting,Neutral,0.0
mu1bd79,1kudvx8,AM_3Dprinting,Positive,0.2732
mu2m7fq,1kudvx8,AM_3Dprinting,Neutral,0.0
mu0se5m,1kudvx8,AM_3Dprinting,Positive,0.4572
mu0sn07,1kudvx8,AM_3Dprinting,Positive,0.4767
mu0vtkl,1kudvx8,AM_3Dprinting,Positive,0.4019
mu0wij1,1kudvx8,AM_3Dprinting,Neutral,0.0
mu1123c,1kudvx8,AM_3Dprinting,Positive,0.6369
mu1p653,1kudvx8,AM_3Dprinting,Positive,0.3182
mu1rsq8,1kudvx8,AM_3Dprinting,Neutral,0.0
mu2420s,1kudvx8,AM_3Dprinting,Negative,-0.296
mu47piu,1kudvx8,AM_3Dprinting,Negative,-0.163
mu4ocm7,1kudvx8,AM_3Dprinting,Neutral,0.0
mu5a48n,1kudvx8,AM_3Dprinting,Positive,0.4753
mu62vuj,1kudvx8,AM_3Dprinting,Positive,0.6588
o5gi590,1kudvx8,AM_3Dprinting,Positive,0.8402
mu0ysjc,1kudvx8,AM_3Dprinting,Positive,0.4404
mi3j6j7,1jcn8t6,AM_3Dprinting,Negative,-0.5719
mi3mdqo,1jcn8t6,AM_3Dprinting,Negative,-0.296
mi3o197,1jcn8t6,AM_3Dprinting,Positive,0.4019
mi4fpj5,1jcn8t6,AM_3Dprinting,Negative,-0.2628
mi4gbgu,1jcn8t6,AM_3Dprinting,Positive,0.7906
mi3w7bh,1jcn8t6,AM_3Dprinting,Positive,0.6369
mi47bng,1jcn8t6,AM_3Dprinting,Negative,-0.4101
mi3pssa,1jcn8t6,AM_3Dprinting,Positive,0.5563
mi3qcnl,1jcn8t6,AM_3Dprinting,Positive,0.7351
mi3uy2v,1jcn8t6,AM_3Dprinting,Positive,0.49
mi4ghwj,1jcn8t6,AM_3Dprinting,Positive,0.6369
mi6zq9e,1jcn8t6,AM_3Dprinting,Positive,0.0762
mi714ve,1jcn8t6,AM_3Dprinting,Positive,0.9091
mi88pjw,1jcn8t6,AM_3Dprinting,Neutral,0.0
mib0ovv,1jcn8t6,AM_3Dprinting,Positive,0.6369
mibrqoe,1jcn8t6,AM_3Dprinting,Positive,0.3939
mic6nxn,1jcn8t6,AM_3Dprinting,Positive,0.2944
mi4aqtw,1jcn8t6,AM_3Dprinting,Neutral,0.0
mi4e6t6,1jcn8t6,AM_3Dprinting,Neutral,0.0
mi4ejj3,1jcn8t6,AM_3Dprinting,Positive,0.4588
mrcgdac,1ki6bma,AM_3Dprinting,Positive,0.4019
mrcgdkx,1ki6bma,AM_3Dprinting,Neutral,0.0258
mrcm8h6,1ki6bma,AM_3Dprinting,Negative,-0.8269
mrcgiyy,1ki6bma,AM_3Dprinting,Neutral,0.0
mrcmk4i,1ki6bma,AM_3Dprinting,Positive,0.7096
mrcjeas,1ki6bma,AM_3Dprinting,Positive,0.8985
mrcjd03,1ki6bma,AM_3Dprinting,Positive,0.948
mrctb5c,1ki6bma,AM_3Dprinting,Positive,0.3612
mrcmrk8,1ki6bma,AM_3Dprinting,Positive,0.6659
mrcn5ov,1ki6bma,AM_3Dprinting,Positive,0.8481
mrcnm43,1ki6bma,AM_3Dprinting,Positive,0.1779
mrd47zk,1ki6bma,AM_3Dprinting,Positive,0.8122
mrcoe0r,1ki6bma,AM_3Dprinting,Positive,0.5994
mref385,1ki6bma,AM_3Dprinting,Positive,0.9949
mrd8st4,1ki6bma,AM_3Dprinting,Positive,0.9059
mrdfvv8,1ki6bma,AM_3Dprinting,Positive,0.3818
mrezrt3,1ki6bma,AM_3Dprinting,Positive,0.6369
mrg38hb,1ki6bma,AM_3Dprinting,Positive,0.6379
mrg9x45,1ki6bma,AM_3Dprinting,Neutral,0.0
mrge8k0,1ki6bma,AM_3Dprinting,Positive,0.1779
n8rcqr3,1mqk02q,AM_3Dprinting,Neutral,0.0
n8rfkva,1mqk02q,AM_3Dprinting,Positive,0.7184
n8rfsm0,1mqk02q,AM_3Dprinting,Neutral,0.0
n8rfhje,1mqk02q,AM_3Dprinting,Neutral,0.0
n8rgc4a,1mqk02q,AM_3Dprinting,Neutral,0.0
n8rikzc,1mqk02q,AM_3Dprinting,Neutral,0.0
n8ri2kj,1mqk02q,AM_3Dprinting,Positive,0.4215
n8swxyq,1mqk02q,AM_3Dprinting,Negative,-0.0772
n8riwbx,1mqk02q,AM_3Dprinting,Negative,-0.4767
n8rdjpc,1mqk02q,AM_3Dprinting,Negative,-0.7964
n8rs4fc,1mqk02q,AM_3Dprinting,Neutral,0.0
n8rirei,1mqk02q,AM_3Dprinting,Negative,-0.4588
n8rew2j,1mqk02q,AM_3Dprinting,Positive,0.4939
n8rds3q,1mqk02q,AM_3Dprinting,Neutral,0.0
n8rjgd2,1mqk02q,AM_3Dprinting,Neutral,0.0
n8rjru4,1mqk02q,AM_3Dprinting,Negative,-0.5423
m1uh63s,1hdam20,AM_3Dprinting,Neutral,0.0
m1uhi5z,1hdam20,AM_3Dprinting,Positive,0.5079
m1uo98b,1hdam20,AM_3Dprinting,Positive,0.4515
m1uxtba,1hdam20,AM_3Dprinting,Positive,0.4926
m1vcgyq,1hdam20,AM_3Dprinting,Positive,0.6705
m1vcoqu,1hdam20,AM_3Dprinting,Positive,0.3182
m1wd6pi,1hdam20,AM_3Dprinting,Positive,0.3182
m1ws10i,1hdam20,AM_3Dprinting,Neutral,0.0
m1v5qou,1hdam20,AM_3Dprinting,Positive,0.296
m1ve9ur,1hdam20,AM_3Dprinting,Positive,0.5994
m1vf4ua,1hdam20,AM_3Dprinting,Neutral,0.0
m1vmzu1,1hdam20,AM_3Dprinting,Positive,0.6588
m258ayn,1hdam20,AM_3Dprinting,Positive,0.5983
m1vj5rp,1hdam20,AM_3Dprinting,Neutral,0.0
m1uje1b,1hdam20,AM_3Dprinting,Negative,-0.5984
m1v3ime,1hdam20,AM_3Dprinting,Neutral,0.0
m1v3341,1hdam20,AM_3Dprinting,Positive,0.3182
m1x2065,1hdam20,AM_3Dprinting,Negative,-0.3832
m27mvrb,1hdam20,AM_3Dprinting,Positive,0.4588
m1v539m,1hdam20,AM_3Dprinting,Positive,0.3612
n9z6mlz,1mwo879,AM_3Dprinting,Positive,0.8126
n9z51gv,1mwo879,AM_3Dprinting,Positive,0.6369
n9z7tgk,1mwo879,AM_3Dprinting,Positive,0.8011
na5vwox,1mwo879,AM_3Dprinting,Negative,-0.34
n9z8fkf,1mwo879,AM_3Dprinting,Neutral,0.0
n9zua7k,1mwo879,AM_3Dprinting,Positive,0.5994
n9zw5zs,1mwo879,AM_3Dprinting,Positive,0.3365
nac7fkz,1myhopx,AM_3Dprinting,Negative,-0.4215
ncnf7fw,1myhopx,AM_3Dprinting,Positive,0.7351
lvi87cl,1gk4273,AM_3Dprinting,Neutral,0.0
lvlniuo,1gk4273,AM_3Dprinting,Neutral,0.0
lvi4sr4,1gk4273,AM_3Dprinting,Positive,0.4215
lvi8iwh,1gk4273,AM_3Dprinting,Positive,0.631
lvid9kc,1gk4273,AM_3Dprinting,Positive,0.4457
lvin6nk,1gk4273,AM_3Dprinting,Positive,0.3182
lvjcntj,1gk4273,AM_3Dprinting,Neutral,0.0
lvjem5t,1gk4273,AM_3Dprinting,Positive,0.6124
lvjg357,1gk4273,AM_3Dprinting,Positive,0.6767
lvjk18v,1gk4273,AM_3Dprinting,Positive,0.5729
lvmnapv,1gk4273,AM_3Dprinting,Negative,-0.4184
lviai2s,1gk4273,AM_3Dprinting,Negative,-0.0859
lvierpy,1gk4273,AM_3Dprinting,Neutral,0.0
lvi9jm0,1gk4273,AM_3Dprinting,Neutral,0.0
lvi9yj6,1gk4273,AM_3Dprinting,Positive,0.2144
lviaka8,1gk4273,AM_3Dprinting,Neutral,0.0
lvibtxu,1gk4273,AM_3Dprinting,Neutral,0.0
mxzwsez,1l9v674,AM_3Dprinting,Neutral,0.0
m20hruo,1hduyuu,AM_3Dprinting,Positive,0.3612
m21343f,1hduyuu,AM_3Dprinting,Positive,0.4588
lnnt6fi,1fjfrk0,AM_3Dprinting,Neutral,0.0
lnom9zy,1fjfrk0,AM_3Dprinting,Neutral,0.0
lnrr6in,1fjfrk0,AM_3Dprinting,Neutral,0.0
lnrrh5k,1fjfrk0,AM_3Dprinting,Neutral,0.0
l69nuzf,1d3oqvt,AM_3Dprinting,Negative,-0.4228
l6af94y,1d3oqvt,AM_3Dprinting,Neutral,0.0
l69t0ab,1d3oqvt,AM_3Dprinting,Positive,0.7906
kvrztvd,1bjl9ox,AM_3Dprinting,Neutral,0.0
kvsy8lh,1bjl9ox,AM_3Dprinting,Neutral,0.0
lojaacj,1bjl9ox,AM_3Dprinting,Positive,0.4215
kvs1btc,1bjl9ox,AM_3Dprinting,Positive,0.3818
kvt3qcw,1bjl9ox,AM_3Dprinting,Positive,0.128
mc69fog,1imx723,BIM,Positive,0.8761
mc66o7n,1imx723,BIM,Negative,-0.7096
mc6889b,1imx723,BIM,Positive,0.8516
mc7qpic,1imx723,BIM,Neutral,0.0
mc6dpdx,1imx723,BIM,Positive,0.6369
mc694he,1imx723,BIM,Neutral,0.0
mc69pzs,1imx723,BIM,Neutral,0.0267
mc68fj7,1imx723,BIM,Neutral,0.0
mc692dx,1imx723,BIM,Positive,0.3744
mc6ahmi,1imx723,BIM,Neutral,0.0
mc6aiyz,1imx723,BIM,Positive,0.5859
mc6pvfp,1imx723,BIM,Positive,0.5994
mc707bt,1imx723,BIM,Neutral,0.0
mc66p73,1imx723,BIM,Neutral,0.0
mc66pjq,1imx723,BIM,Positive,0.9434
mc6hb1t,1imx723,BIM,Negative,-0.8126
mc6mhi2,1imx723,BIM,Positive,0.4215
mc6pxpz,1imx723,BIM,Neutral,0.0
mc6r7db,1imx723,BIM,Neutral,-0.0129
mc6ywir,1imx723,BIM,Positive,0.0772
o6nr224,1rb1j71,BIM,Neutral,0.0
o6o57eo,1rb1j71,BIM,Negative,-0.296
o6ocrfc,1rb1j71,BIM,Positive,0.8591
o6osf3c,1rb1j71,BIM,Positive,0.8291
o6od42o,1rb1j71,BIM,Neutral,0.0
n7cntug,1mjo9jw,BIM,Positive,0.9255
n7clcrv,1mjo9jw,BIM,Positive,0.7096
n7cm9wa,1mjo9jw,BIM,Positive,0.4939
n7dzmkb,1mjo9jw,BIM,Positive,0.25
n7d8iov,1mjo9jw,BIM,Neutral,0.0
n7clvoa,1mjo9jw,BIM,Positive,0.8817
n7d7ztc,1mjo9jw,BIM,Neutral,0.0
n7cwzma,1mjo9jw,BIM,Positive,0.34
n7fk3bs,1mjo9jw,BIM,Neutral,0.0
n7dzbk2,1mjo9jw,BIM,Neutral,0.0
n7cphjn,1mjo9jw,BIM,Positive,0.4023
n7clr6x,1mjo9jw,BIM,Neutral,0.0
n7clzh3,1mjo9jw,BIM,Positive,0.1745
n7cwmig,1mjo9jw,BIM,Neutral,0.0
n7e98y8,1mjo9jw,BIM,Positive,0.6696
n7ful0s,1mjo9jw,BIM,Positive,0.4394
n7csm0t,1mjo9jw,BIM,Negative,-0.5423
n7fy6od,1mjo9jw,BIM,Neutral,0.0
n7g93tg,1mjo9jw,BIM,Neutral,0.0
n7hnhv2,1mjo9jw,BIM,Neutral,0.0
nc3hk2h,1n6gvy6,BIM,Neutral,0.0
nc40yaq,1n6gvy6,BIM,Neutral,0.0
me75ych,1ivjdg3,BIM,Neutral,0.0
me7grgp,1ivjdg3,BIM,Positive,0.6084
me7e6wv,1ivjdg3,BIM,Positive,0.5945
me9ny1j,1ivjdg3,BIM,Negative,-0.4767
medg6ct,1ivjdg3,BIM,Positive,0.3412
m7r6ua2,1i3wqpg,BIM,Neutral,0.0
m8o5mta,1i3wqpg,BIM,Neutral,0.0
m7zh717,1i4zcj6,BIM,Positive,0.1076
m88thn7,1i4zcj6,BIM,Positive,0.5719
lrlhjh0,1g215er,BIM,Positive,0.9209
no5te3m,1g215er,BIM,Positive,0.8344
lrlql7e,1g215er,BIM,Negative,-0.3488
nojt908,1g215er,BIM,Positive,0.8596
m18fg70,1g215er,BIM,Positive,0.6364
lgjidvy,1ekb9if,BIM,Positive,0.6979
lgjjng7,1ekb9if,BIM,Neutral,0.0
lgk0qrm,1ekb9if,BIM,Positive,0.4019
lgjil1d,1ekb9if,BIM,Positive,0.4939
lgjld2t,1ekb9if,BIM,Neutral,0.0
lgjnegb,1ekb9if,BIM,Positive,0.1877
llsuj5h,1f79c7c,BIM,Neutral,0.0
lb3qg1c,1dsltbb,BIM,Positive,0.5994
lknn3u5,1dsltbb,BIM,Neutral,0.0
kwiqg1k,1bnjuu4,BIM,Positive,0.8608
kwis2vo,1bnjuu4,BIM,Negative,-0.8551
kwlr3a1,1bnjuu4,BIM,Negative,-0.7184
kwiryhh,1bnjuu4,BIM,Positive,0.5574
kwiw9y2,1bnjuu4,BIM,Positive,0.4404
kwj3lje,1bnjuu4,BIM,Positive,0.7096
kw97xtd,1bly3xr,BIM,Positive,0.3182
kw9akwa,1bly3xr,BIM,Positive,0.3612
lvgluf9,1gjwp1y,BIM,Negative,-0.34
lvgql4s,1gjwp1y,BIM,Negative,-0.9144
lvgo8z6,1gjwp1y,BIM,Negative,-0.7724
lvgpajo,1gjwp1y,BIM,Neutral,0.0
lvgps68,1gjwp1y,BIM,Negative,-0.5106
lvglnam,1gjwp1y,BIM,Negative,-0.1531
lvgy4rk,1gjwp1y,BIM,Negative,-0.3302
lvgpdow,1gjwp1y,BIM,Neutral,0.0
lvguyxh,1gjwp1y,BIM,Negative,-0.5574
lvgwu15,1gjwp1y,BIM,Neutral,0.0
lvh3ih8,1gjwp1y,BIM,Negative,-0.5574
lvgxtfi,1gjwp1y,BIM,Positive,0.6124
lvgsdm2,1gjwp1y,BIM,Negative,-0.7845
lvgt4hl,1gjwp1y,BIM,Positive,0.0909
lvgr5jt,1gjwp1y,BIM,Negative,-0.34
lvhfsgy,1gjwp1y,BIM,Neutral,0.0
lvh14po,1gjwp1y,BIM,Negative,-0.2732
lvgqoaa,1gjwp1y,BIM,Positive,0.4019
lvi1002,1gjwp1y,BIM,Neutral,0.0
lvi486i,1gjwp1y,BIM,Positive,0.9195
mbwye2b,1ilpqdz,Construction Robots,Neutral,0.0
mbzoihk,1ilpqdz,Construction Robots,Positive,0.928
mbwpt25,1ilpqdz,Construction Robots,Neutral,0.0
mc2oa0f,1ilpqdz,Construction Robots,Positive,0.4926
mc2p8fy,1ilpqdz,Construction Robots,Positive,0.6696
mbwre3y,1ilpqdz,Construction Robots,Positive,0.7768
mbwwjit,1ilpqdz,Construction Robots,Positive,0.836
mc2olfq,1ilpqdz,Construction Robots,Positive,0.4574
mafe0z4,1ifedmr,Geographic Information Systems (GIS),Neutral,0.0
mafeshc,1ifedmr,Geographic Information Systems (GIS),Negative,-0.4404
mafezsz,1ifedmr,Geographic Information Systems (GIS),Positive,0.4404
mafnhcv,1ifedmr,Geographic Information Systems (GIS),Negative,-0.4712
mafjd26,1ifedmr,Geographic Information Systems (GIS),Neutral,0.0
mafn40j,1ifedmr,Geographic Information Systems (GIS),Positive,0.4404
mafgnk3,1ifedmr,Geographic Information Systems (GIS),Positive,0.4019
mafelok,1ifedmr,Geographic Information Systems (GIS),Positive,0.3182
mafgk8q,1ifedmr,Geographic Information Systems (GIS),Positive,0.6369
mafm02p,1ifedmr,Geographic Information Systems (GIS),Positive,0.5927
mag2fs7,1ifedmr,Geographic Information Systems (GIS),Negative,-0.296
mag48t2,1ifedmr,Geographic Information Systems (GIS),Positive,0.8481
magt6s0,1ifedmr,Geographic Information Systems (GIS),Neutral,0.0
mafpzxw,1ifedmr,Geographic Information Systems (GIS),Positive,0.3595
mafqp43,1ifedmr,Geographic Information Systems (GIS),Positive,0.4404
mafyrqe,1ifedmr,Geographic Information Systems (GIS),Positive,0.4404
mag2jny,1ifedmr,Geographic Information Systems (GIS),Positive,0.4019
mafqutw,1ifedmr,Geographic Information Systems (GIS),Neutral,0.0
magbn9z,1ifedmr,Geographic Information Systems (GIS),Positive,0.5994
makamc5,1ifedmr,Geographic Information Systems (GIS),Positive,0.5267
nks9wmx,1od9mrz,Geographic Information Systems (GIS),Positive,0.5423
mq1uwao,1kcdw5e,Geographic Information Systems (GIS),Negative,-0.4201
mq1ygb8,1kcdw5e,Geographic Information Systems (GIS),Positive,0.8646
mq3l91g,1kcdw5e,Geographic Information Systems (GIS),Positive,0.3241
mq4md22,1kcdw5e,Geographic Information Systems (GIS),Positive,0.5499
mq7pai9,1kcdw5e,Geographic Information Systems (GIS),Negative,-0.8877
mq29un9,1kcdw5e,Geographic Information Systems (GIS),Positive,0.9146
mql1rjh,1kcdw5e,Geographic Information Systems (GIS),Negative,-0.6283
mqwp1zn,1kcdw5e,Geographic Information Systems (GIS),Negative,-0.8454
l0k8lvv,1c9a73c,Geographic Information Systems (GIS),Neutral,0.0
l0l87mn,1c9a73c,Geographic Information Systems (GIS),Neutral,0.0
l0l8qca,1c9a73c,Geographic Information Systems (GIS),Positive,0.6369
kv0q9xl,1bfj561,Prefabrication,Positive,0.6597
kv0wt77,1bfj561,Prefabrication,Negative,-0.4439
kv0tcah,1bfj561,Prefabrication,Neutral,0.0
kv0ww66,1bfj561,Prefabrication,Positive,0.3612
kv0v7fy,1bfj561,Prefabrication,Negative,-0.5574
kv0ph4n,1bfj561,Prefabrication,Negative,-0.3595
kv16inm,1bfj561,Prefabrication,Neutral,0.0
kv0uzwo,1bfj561,Prefabrication,Negative,-0.1531
kv1ctoe,1bfj561,Prefabrication,Neutral,0.0
kv1s64k,1bfj561,Prefabrication,Neutral,0.0
ms70ynt,1kltufj,Prefabrication,Positive,0.836
ms5b3ia,1kltufj,Prefabrication,Neutral,0.0
ms6fdo0,1kltufj,Prefabrication,Neutral,0.0
ms9hzx1,1kltufj,Prefabrication,Positive,0.7818
ms8wj1k,1kltufj,Prefabrication,Positive,0.5688
msc4z3m,1kltufj,Prefabrication,Neutral,0.0
ms897xv,1kltufj,Prefabrication,Negative,-0.4939
ms9wpeb,1kltufj,Prefabrication,Neutral,0.0
msb0e3d,1kltufj,Prefabrication,Positive,0.34
mschri8,1kltufj,Prefabrication,Neutral,0.0
mshyaai,1kltufj,Prefabrication,Negative,-0.4939
msia090,1kltufj,Prefabrication,Negative,-0.296
o5ir3pm,1kltufj,Prefabrication,Neutral,0.0
ms7p8xw,1kltufj,Prefabrication,Positive,0.7615
ms6c1sx,1kltufj,Prefabrication,Neutral,0.0
ms6lr2q,1kltufj,Prefabrication,Negative,-0.2732
ms7l8dt,1kltufj,Prefabrication,Positive,0.296
msche23,1kltufj,Prefabrication,Neutral,0.0
ms9yw3c,1kltufj,Prefabrication,Positive,0.0772
msd1v3f,1kltufj,Prefabrication,Positive,0.2732
nblvaa6,1n4ko60,Prefabrication,Neutral,0.0
nbobor2,1n4ko60,Prefabrication,Positive,0.5457
nbnxcpm,1n4ko60,Prefabrication,Positive,0.4019
lf1gu65,1ecpnot,Prefabrication,Negative,-0.0516
lf1nk0u,1ecpnot,Prefabrication,Negative,-0.0772
lf27e1w,1ecpnot,Prefabrication,Negative,-0.0572
lf1j44z,1ecpnot,Prefabrication,Neutral,0.0
lf244rp,1ecpnot,Prefabrication,Negative,-0.34
lf24tsx,1ecpnot,Prefabrication,Neutral,0.0
lf1ioza,1ecpnot,Prefabrication,Positive,0.0829
lf26kna,1ecpnot,Prefabrication,Negative,-0.296
lf1mrb2,1ecpnot,Prefabrication,Positive,0.6444
l0d6e1d,1c854v3,Prefabrication,Negative,-0.296
kzs7w0s,1c3skl5,Prefabrication,Positive,0.517
nn9ca5k,1op6xxh,Prefabrication,Positive,0.3612
nn9mgrf,1op6xxh,Prefabrication,Negative,-0.5365
nng0g29,1op6xxh,Prefabrication,Positive,0.5215
nn9d0de,1op6xxh,Prefabrication,Positive,0.8292
nn9ng9e,1op6xxh,Prefabrication,Negative,-0.3597
nn9o6va,1op6xxh,Prefabrication,Positive,0.848
nn9h9tx,1op6xxh,Prefabrication,Neutral,0.0
nn9hhzu,1op6xxh,Prefabrication,Negative,-0.1531
nn9oo9d,1op6xxh,Prefabrication,Neutral,0.0422
nn9p1ep,1op6xxh,Prefabrication,Positive,0.3716
nn9otjg,1op6xxh,Prefabrication,Positive,0.2732
nn9p67k,1op6xxh,Prefabrication,Positive,0.3708
nn9pdga,1op6xxh,Prefabrication,Negative,-0.0516
nn9szuq,1op6xxh,Prefabrication,Positive,0.0772
ndl7sfl,1ndx7a4,Prefabrication,Positive,0.4118
o0uzrrs,1ndx7a4,Prefabrication,Positive,0.8225
lrr6hyg,1g2uiiw,Prefabrication,Positive,0.6124
lrr2f1l,1g2uiiw,Prefabrication,Negative,-0.3118
lrs4eww,1g2uiiw,Prefabrication,Negative,-0.0572
lruro67,1g2uiiw,Prefabrication,Positive,0.5574
lrs4xlf,1g2uiiw,Prefabrication,Neutral,0.0
ls50rr8,1g2uiiw,Prefabrication,Neutral,0.0
lrs4ji7,1g2uiiw,Prefabrication,Positive,0.4215
ls53sc6,1g2uiiw,Prefabrication,Positive,0.7269
kyiu2qg,1byeyo8,Prefabrication,Positive,0.9775
mjwr61d,1jkn0ar,RFID,Negative,-0.3818
mjwmata,1jkn0ar,RFID,Neutral,0.0
mjxlzmk,1jkn0ar,RFID,Positive,0.8166
mjxly18,1jkn0ar,RFID,Positive,0.4404
mjxpdjy,1jkn0ar,RFID,Negative,-0.2732
mjyl78o,1jkn0ar,RFID,Positive,0.6908
mjyfyig,1jkn0ar,RFID,Neutral,0.0
mjz5whl,1jkn0ar,RFID,Positive,0.5983
mjwlg00,1jkn0ar,RFID,Positive,0.1779
mjxtz6v,1jkn0ar,RFID,Negative,-0.296
mjyl4tm,1jkn0ar,RFID,Positive,0.9911
mjzpb0d,1jkn0ar,RFID,Neutral,0.0
mk0obk0,1jkn0ar,RFID,Positive,0.8214
n8uhchg,1jkn0ar,RFID,Negative,-0.2732
mjwvmjy,1jkn0ar,RFID,Positive,0.4356
mjxi41w,1jkn0ar,RFID,Negative,-0.4019
mjxvwlq,1jkn0ar,RFID,Positive,0.7925
mjxyl7v,1jkn0ar,RFID,Negative,-0.296
mjyhcxy,1jkn0ar,RFID,Negative,-0.3182
mjyuayj,1jkn0ar,RFID,Neutral,0.0
nkeaus3,1ob3rit,RFID,Positive,0.4019
nke5g16,1ob3rit,RFID,Positive,0.6369
nkedt8n,1ob3rit,RFID,Negative,-0.6331
nketugt,1ob3rit,RFID,Positive,0.4193
nkh51xx,1ob3rit,RFID,Neutral,0.0
nkgj16k,1ob3rit,RFID,Neutral,0.0
nkgu8td,1ob3rit,RFID,Positive,0.3612
nkh93rn,1ob3rit,RFID,Positive,0.3182
nkhjx11,1ob3rit,RFID,Positive,0.7003
nkhsqyh,1ob3rit,RFID,Negative,-0.5096
nki7p0p,1ob3rit,RFID,Positive,0.4588
nklmknj,1ob3rit,RFID,Neutral,0.0
nkf9y7f,1ob3rit,RFID,Positive,0.4588
nkfbib0,1ob3rit,RFID,Positive,0.2732
nkerhl4,1ob3rit,RFID,Negative,-0.3318
nkezrdm,1ob3rit,RFID,Negative,-0.4019
nkhgkvo,1ob3rit,RFID,Positive,0.3612
nki6wzy,1ob3rit,RFID,Positive,0.128
o4wtm50,1r2g9hs,RFID,Positive,0.0772
mthaniw,1krvzoy,RFID,Neutral,0.0
mthe0di,1krvzoy,RFID,Positive,0.1027
mtj8ozd,1krvzoy,RFID,Positive,0.1511
mtm80ts,1krvzoy,RFID,Positive,0.3727
mtm85kq,1krvzoy,RFID,Neutral,0.0258
